"url","user","data","ulasan","tanggapan","histori"
"https://play-lh.googleusercontent.com/a/ACg8ocJXes_SEl8ZzNBOIDhStj9FCIIuzogfBW-a7KCxH0CHl03aUA=s32-rw-mo","Ainun Fathima","12 Desember 2025","game babi match tidak sesuai rank rankku epic tapi kok bisa dapat tim yg ad elit nya? anehhh dan setiap saya mau naik rank selalu ad yg mengganggu di tim giliran dilaporin malah gk bisa alasan nya tidak terdeteksi streesss pokok nya mainin game anj satu ni","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKW5u45gUM-jSQDmuJpwXjov7pvj5vRGa4zvSM-biBCwnFqRQ=s32-rw-mo","Rasio Kuy","6 Desember 2025","kenapa saya login akun mooton saya, malah di suruh donload data trus di suruh buat akun pdahal email dan kata sandinya juga susah benar, mohon solusi dan bantuannya agar saya dapat login ke akun saya, saya sudah mencobanya tetapi tetap saja tidak bisa cuma muncul tulisan ""akun anda telah terkait anda tidak dapat beralih sekarang"", mohon di jawab","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWdS5oM8a-uL_nW0AmuJKzw1H4DSpIY2bkM17XbpjIX3E19uuN0=s32-rw","Clarisa Ardelia","17 Desember 2025","Halo kaka admin.. 1. Ping merah tinggi tiap war itu dadakan kayak tahu bulat, sebelumnya juga sering banget ya ampun, mungkin ini karna jangkauan antarplayer jauh.. Da atuh tolong perbaiki kalian teh, kan aku main game cuma mobile legend. Semangat. Nanti aku ubah bintangnya kalau udah bener lagi. Makasih.","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocIU2UfUszc6V-lO-SC3dNkcpt6xseMMx9OfBVmbByKBhkB18Q=s32-rw-mo","Mamam Tuh","14 Desember 2025","ini game nya sekarang udah rusak apa kebanyakan ngebug sih kalo ngebug di benerin lah padahal saya pengen mau post album malah login ulang udah dari kemarin ngga bisa bisa pasti login ulang atau nggak keluar dari lobby","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUqgnJQyJzpDi_9zkMo2gEBaEgWpfEYgsOIZYdeH8EzywTlFrcX=s32-rw","Rayandhika Alif Ramadhan","17 Desember 2025","game seru banyak sekali dark sistem nya yang membuat rank turun drastis tapi walaupun banyak dark sistem nya ini juga bagus dari ke KIKIRAN moonton saat gacha hehe game bagus bgt saya sangat tidak merekomendasikan nya","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWo5OqEgfj_rSXVIbzKGzzSArPNpW0ZyIRx7veGQhv9--GNLJE1=s32-rw","Manusia Biasa","11 Desember 2025","Makin lama makin ancur game lu, main clasic ataupun Rank, tim-nya gak sepadan.. masa Solo mythic Glory ketemu-nya Legend??? ngotak dikitlah, masalah matchmaking aja gak di perbaiki dari dulu.. ancur ni game, ampas","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJcUJI1A1i8II4qDA8C2rByj66B96i-B6tWqpjhdpTHj_5XLg=s32-rw-mo","Alwa Simah","14 Desember 2025","Musuhnya pro² ga seimbang ditambah muncul drak sistem belum lagi hero² baru nambah susah ,apalagi kalau ketemu mantan mytic glory di Tiar rendah, nambah jaringan sering lag tiba² padahal sinyal bguss game burik","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJ_b_HzK-a29eBqIogjIP6iGnyP_xm47m6b6tH4oFk7f63qmA=s32-rw-mo","Andri Ae","19 Desember 2025","lama-lama ga ngotak hampir setiap kali main late game selau los koneksi awal-awal ga ada kendala tapi setiap late game selalu los koneksi emang sistemnya gitu apa gimana","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJxgHWbjKPvLxN_oLLr0pOXnRQJPa7v_UYrFXzyaXGRrkPvVco=s32-rw-mo","Rúnaa 乂 WIBUSOFT","18 Desember 2025","padahal jaringan bagus tapi ga bisa di gerakin,mode di gerakin computer ga bisa di ambil alih,malah dikasih afk(😹) padahal disitu udh arahin analog, tapi ttp computer yg mainin. gausah download ni game,bikin stress","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKJ6hA0rqUuFTTEKydj7agBmRVIN8A4bmpnAfs3yxbV_zWGUA=s32-rw-mo","GodLing Retip","3 Desember 2025","Game nya seru match juga seru, minus nya hero kesukaan ku di nerf terus, jadi sedikit males ganti hero lain dan juga nguasain hero & buildnya. grafik masih kurang bagus, terus tambahin rank lagi diatas nya mythical immortal","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjXdFP4S-Ckt3f7hUFbRBcf0H_mSE2fDzE4eDNX5o-c76oOs6GW7=s32-rw","qiyma vss227","2 Desember 2025","tiap main selalu ping tidak stabil. padahal udah 4G+ wifi masih aja belum bisa stabil. apalagi kalo di loading skrin selalu paling lama. masuk"" di menit 2/3 an jadi tolong lah om monnton","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjXA90xuu4qXa905PEV7300MKhZqWTMJ7Cg-yIhDhE9CSwrSo9c=s32-rw","Rizqi Rafandi","6 Desember 2025","halo min ini gmn starlight ku level nya ga nambah/ngestuck lu mau ngejebak gw ngtd nyolong duit gw gitu level ngestuck 24 misi dah di selesain semua tetep ga nambah 1% pun bot keluhan lu juga lambat amat jadi perbaikan ya min kalo ga gw bisa kasih bintang 1 pake 500 akun atau mau lebih sekian dari saya 🥰","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWNHcJe-HvBD9tCq0zRmSYXs5Cr3eP8YCykVa0o8---kbW2kHOM=s32-rw","Mhaz Vhanaa","2 Desember 2025","dah lah capek main game ini padahal udah pake wifi masih nge lag juga, emang gak niat banget di perbaiki pas belum main masih biru coba udah main jaringan nya parah gimana mau konsentrasi kalau jaringan gak stabil,tau gitu hapus ajha ni game","174 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLz_2tiDaV6SXq4WpkIy3xqOzQ7Zz2lgKc7nDjuhz7-c6-mdA=s32-rw-mo","eiyy piraa","15 Desember 2025","sinyal bagus, kuota full, tapi menghubungkan ulang terus, game aneh, udah mah dapet tim hewan terus di tambah server nya sering error, game aneh","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKMI0e_Xk3LdPvl5xv4pOYNNw4EnzZpv3yV8GPiOmu1Cm9QVg=s32-rw-mo","Lilis Murlistiani","7 Desember 2025","game nya bagus tapi tolong drak sistem tolong di kurangin ya moonton tolonggg plissss....dari legend 4 lho ke epic 1 gimana ini moonton...enak nya dihapus aja ya ini game biar sepi peminat...soalnya ngasih game nya gak ada yang bagus...gak bisa bikin seneng malah bisanya bikin stress","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjUe0BEvn_DIvFCt8sU6JxBlszmBpJsWMfRHfii8sTir7kJkQq0=s32-rw","cecep gaming","19 Desember 2025","sinyal sering mengalami bug, tolonglah kami ini mau bersenang-senang malah kena bug jaringan. Bugnya aja ga masalah, lah ini kena cap afk padahal kesalahannya dari situ","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocLsG7_kIMCxZ6_z8g823Jd0H2KI-IVl7L7txA3zQaxoZAP_-A=s32-rw-mo","Muhamad Zayin ilmi Said mubarok","11 Desember 2025","game rusak , banyak bug , sistem gelap , banyak cheatter , game tidak berguna , hapus saja dari playstore. saat di in game lawan nya selalu tidak seimbang gw main di mythic dapat tim legend semua , sedang kan tim musuh glory, selalu ada yang pake rw ( room wanggi ). mending hapus saja dari playstore.","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVbWX75n8sqmHRGwUHtdHYHCM6RK7K045pwqip3CyhUsCkPoGw=s32-rw","kaito deluxe","14 Desember 2025","hai moonton, saya ingin menyampaikan keluh kesah saya selama bermain mlbb, saya sinyalnya hijau tapi lag meski internet saya ada, tapi gamenya muncul afk, jadinya susah untuk memenangkan gamenya, mohon diperbaiki lagi salam hormat dari saya🙏🏻","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKZGfXY_UGFnJu0LUAdF1dUkaPKbidZWkiliDR7a2RL-WDYPg=s32-rw-mo","Nainunis","18 Desember 2025","gua kasih dua karena nyebelin banget harus download data Mulu, ini bug udah dari dulu dan pas naik season sora ini datanya malah terhapus 13% gacor gak ada angin gak ada hujan selalu terhapus data, Lo kira download data itu gratis udah gua report di pelayanan pelanggan tapi bot nya rusak balas nya lama tolong di perbaiki ini bug (download data)","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKcLmDGI0PkX2rcjn-88mKYKNIwjFoKIZVxuxHTqd36VOMLdA=s32-rw-mo","Asyifa Salsabila","20 Desember 2025","ngaa tau kenapa makin kesini game nya kok sering nge lag yaa,udah di update bukan nya bagus malah makin rusak tolong benerin lah min terutaa ma sinyal,sinyal udah bagus tapi tetep aja nga bisa di gerakin hadeh makin parah aja nih game","",""
"https://play-lh.googleusercontent.com/a/ACg8ocLfa3huoHc_t2AdG8e_FzpkGdOilZ-L7Th8CGJkNucVz7Qsww=s32-rw-mo","Herlis Herlis","24 Desember 2025","Ini game sangat membuat saya kecewa saya di kasih tim yg gk bisa main kalo niat untuk game rame jangan kek gini ini bukan orang tetap di game lu malah pengen pindah game lalu saat mau naik ke rank selanjutnya jangan di susahkan sedangkan game laen gk di kasih susah, ditambah sering ngeleg tiba2 Padahal tadi bagus tolong di perbaikin","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjX5uoYK9VOL6VFTuNXBBE322orZvMDirajcNJaba7bbB7a_N3Y=s32-rw","Muhammad Al fariza","2 Desember 2025","Akun saya di hack oleh orang lain, udah lapor cs tapi tetep gabisa balik akunnya, padahal bukti udah lengkap dari tanggal akun dibuat sampe top up pertama masih tetep gabisa, tolong dong kasih solusi moonton","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJZkgIgnjX6ABd4ds4mXv5ckAYEZ2CJQii7rqk7aHinFKtnGw=s32-rw-mo","Ridho Rapizar","15 Desember 2025","game nya seru banget apa lagi kalo main bareng sama temen, saran kalo main solo tim sama lawan nya di kasih yang seimbang ya Mimin, dan juga kalo ada tim yang gak sesuai pertandingan tolong denda nya di perkuat ya Mimin 😌🤧😇","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjVVClZ4bBuQ_eV9q9ihDu1OB6aCKxuzTzCNIe0PZdiZwsTb9Dc=s32-rw","Akun Roblox Deva","14 Desember 2025","Memang Game Ini Sangat Seru Tapi Tolong, Fix Bug (Alamat E-mail belum terdaftar dengan akun moonton) ini sangat mengganggu untuk login saya sangat panik mengira akun saya telah hilang","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJwOilchBvQQT-n10yEoWUTdA68qKv1CsOnN7vH692oTlzvBg=s32-rw-mo","Sri Hartati","22 Desember 2025","kayaknya aku berubah pikiran game ini bagus tapi tolong orang yang mainnya gak bener, gakbisa main banned 1 bulan kalo kata gua tapi jika jaringan yang buruk kayak aku biasanya aku ngeleg terus aku malah di anggep afk padahal aku udah nunggu sambil gerak gerakin controller ku itu aja deh⭐⭐⭐⭐⭐","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVlolW4lQrijw4ans5ipp1Cpckf_1B9IIlfCxH6v8Q-3NK1yzA=s32-rw","Yadi Muhamad","14 Desember 2025","Game nya bagus, strategi yang tepat, dan pengalaman bermain mlbb sangat menyenangkan, soal play in game 🗿 biar bintang yang berbicara (banyak dark sistem + ngetroll) oh ya game ini cocok dimainkan di bulan puasa 🗿👍","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjVK_Q5LrBczi6LwBEJU00Tu329dTDqWJwOTqk3G9BVco6rE3eI=s32-rw","Arya Adrian wibisana","14 Desember 2025","tolong bgt si buat jaringan ama match making nya tolong di benerin, jaringan di HP bagus tapi pas di ml nya jelek jaringan nya, jadi tolong di perbaiki sistem jaringan di ml nya agar tidak ada lagi player yang kesusahan saat login mlbb/main mlbb","",""
"https://play-lh.googleusercontent.com/a/ACg8ocLjURZo_gX8gdmoBsM2bFbnQg1_3dxoCGl0Ka68mRIsxOHbt-o=s32-rw-mo","Candra","1 Desember 2025","tolong lah munton tidak semua Player ml, hp nya bagus2, masa hp ram 6 -128 ngefreeze saat draf pick dan di loading screen, di dalam gem yang masalah sinyal ngelag padahal 12-18ms, kacau, kalok gini terus Player ml yang hp kentang bisa ganti di MOBA sebelah, ini penyebab nya maap baru di ganta ganti","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKByfkCxujblGDDSIRc8zZwS23CjuB6PvmR8R0V41UoLYVRbw=s32-rw-mo","Ibnu Halim Kurnia Agung","5 Desember 2025","Terimakasih moonton, karenamu saya tidak perlu ke kebun binatang untuk bertemu binatang-binatang disana tapi cukup dengan bermain game ini saya sering bertemu binatang-binatang tingkatkan lagi semoga suatu saat bisa solo vs squad ..","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjXul3BjWCknplKOpAHHoNPcZTpW1TBPUntnh066vr6cTpXuSDbr=s32-rw","Akun sementara","15 Desember 2025","ni game dari dlu sampe sekarang masi aj banyak bgt masalahny persoalan sinyal padahal sinyalny bagus bagus aj lancar tp tiba tiba ngelek bgt ditungguin jg gk jalan² trs mau menghubungkan kembali gabisa bisa gjls bat dri dulu masalahny disinyal trs padahal sinyalny jg lg bagus bgt","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWD_rk_An2KXyLgQTvc4JtFN9H8wELhnOq1-I4_7M765Vuqxzjp=s32-rw","Supri Anto","13 Desember 2025","Apa di play store tidak ada bintang (0) tiap main terus terus kalah udah di gendong mvP masih aja kalah kalo kasih tim rada bisa main sikit napa game bukan nya untuk hiburan bukan malah memancing amarah perbaiki tim nya Ini sebanarnya game kesukaan saya","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWqYXbUTQL0hFpLksYvjdH7TBkEKCIbhKS1pkorInxjQ9sZMt4=s32-rw","Gamerz Lontong66","2 Desember 2025","saya selalu kalah saya dapat tim yang tidak bisa di andalkan sebaliknya tim musuh mendapatkan tim yang kompak tolong di benerin sistem matchmaking nya agar kekuatan tim imbang","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLUqVYq6p8NDNoHjbTYLQCR5PR-Yyivh5qRDRahRGFjjxnRDA=s32-rw-mo","SAR MAN","21 Desember 2025","monton baca ni , jaringan jelek pas lagi war, pantas banyak yg udah pensi , jangan cuman skin doang di perbanyak , perbaiki tuh jaringan loh , lama gua pindah game sebelah yg Utaman jaringan dan banyak skin2 mahal yg gratis 😡","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWywzCsNlGV1nKK3MUjsd9cTXYYJ1-J_2aEAIWry3kJI9sLSnQ=s32-rw","Achmad Gimang","15 Desember 2025","banyak citer moonton tolong lah!! kejadiannya pukul 19.30, diawal game normal, sampai dimana posisi musuh udah kalah tiba² jaringan mulai ilang ga bisa main sampe game selesai, yg jaggalnya hasil pertandingan tersebut tidak ada diriwayat. gimana itu moonton tolong lah. sudah sangat meresahkan","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjXbilFXekwaKOns0JLrFMermGjmkeZMx6ofZtmajVaeFc8k24se=s32-rw","hari sambas","12 Desember 2025","ingin mengeluhkan verifikasi 2 langkah,saya tidak mengaktifkannya, tapi saat login harus melalui verifikasi akun moonton, sedangkan saya sudah kehilangan akses untuk masuk ke akun moonton, ngapain ada pilihan non aktifkan kalo ujungnya harus verifikasi 2 langkah juga, dan akhirnya saya sudah tidak pernah bermain lagi karena malas kalau harus mengulang dari pertama lagi","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjUGkmEXOGiEV_QKOECTlBZr8aVBT-BJOsPE6vV-8ZCl-KtSGtS9=s32-rw","Aliza Khairina","4 Desember 2025","Game aneh. Bukan gara–gara aku poke ya, aku jago. Machnya gak seimbang, dapet musuh yang jago terus, tapi timnya tolol. Menang 1× Kalah 9×. Mending game sebelah, lebih baik. Bahkan aku dan 14 temanku lebih milih game sebelah.","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a-/ALV-UjXCUCML5POvbkzTA1rQuLmqdxq4rDky_KOfLnuMcKh3vLs_0UY=s32-rw","M.elchan K","29 November 2025","game ini gak adil untuk yg main sendiri karena tidak seimbang dari team kita sedang kan musuh jago , sudah beberapa kali di report tetapi tetap sama teman nya drag sistem semua mohon ke pada pihak ml agar buat player nyaman tidak membuat strees","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocL_NRxvhbvFMm7NRZck1wxEEJaDZiApqZR8CvwP1gRqZjYEPQ=s32-rw-mo","Deni Kusuma A","13 Desember 2025","Match making tidak seimbang, saya sudah mengalami lebih dari 15 kali bertemu dengan teman tim yg jauh di bawah saya bahkan lawan saya. Saya sudah melaporkan tindakan mereka yang merugikan tim tapi tidak ada respon bahkan beberapa tidak mendapat hukuman","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocKhAC4xG4vPYyeRKaAHU71lceZ8Z-ii2iJ_kOkrIv4-kWRjRQ=s32-rw-mo","FAKHRI KURNIA","3 Desember 2025","game nya udah oke tapi komposisi tim kita dan tim musuh tidak setara trus sistem report juga tidak berfungsi dengan baik karena banyak pemain yang bermain jelek tapi setelah di report tidak mengalami apa apa","2 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUePVWZB1QOKhjxdsNvqwvcNc-JhxCSCKQHXy6FHGiMftvtICk=s32-rw","Nur laila","18 Desember 2025","alasan saya mengasih bintang satu karena mendapatkan tim beban saya saranin saya kalah dan aku nangis melihat nya, menyebabkan game tidak berguna bagi saya karena game itu,kadang² menang kadang² kalah itu saya benci dengan hal itu karena aku menyesal dapat tim beban bucin dan musuh nya yang sangat jago dan saya menangis","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjXGBkFEPLnuFT-QF_yr3r6mcpIWFs39x1o9leS-N07_iZuCjvw=s32-rw","Oos Kuman","29 November 2025","dari dulu game ini gak pernah ngasih solusi buat player troll. mreka cuma mikirin untung tp kenyamanan bermain buat solo player gak ada. heran, game dg fanbase besar bukannya merhatiin fundamentalnya malah fokus cari untung, mending main HOK aja!!","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUsB9NcJQAr30XxpU8P0wkpwaU7ZudDZYCtJWA1uGtucmdPOd4=s32-rw","Dwi yanti chanel","3 Desember 2025","Kadang ngelag gk bisa gerak nie .padahal sinyal bagus gk ada kendala.. makin jelek aj sinyal bagus suka leg terus.. bukannya makin bagus makin ngacok lol.. gk profesional perbaikannya","1 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJR4vzjGIiygAReheWNJLThK6dijdZI9auLSG2-oQh-Oey6ng=s32-rw-mo","Ihza Rudianur","13 Desember 2025","adanya aturan role sudah bagus, tapi tolong dong jangan maksa buat main role yang bukan role utama. Saya jungler role utama, tapi 6 kali beruntun di kasih exp, giliran dapat jungler pasti selang-seling dapatnya ga beruntun","",""
"https://play-lh.googleusercontent.com/a/ACg8ocJ7ce8gfp-Bt_WifsIcmoji4d8AztEB7LWgFDMCf5DPGRY38Q=s32-rw-mo","Isnu Sura wardani","14 Desember 2025","game aneh rusak di lobby mau mencet apapun mesti muncul menganalisis data terus dah di tunggu sampe 30 menitan masih menganalisis data terusss bahkan mau main gak bisa gak mau masuk loby","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjUwK2FIA-Z4_LOvOUAFbup1dzKMYMAHpUzRz-kakPvRUzKMVYg2=s32-rw","PRADIKA DIKA","14 Desember 2025","Cape banyak dark system, tidak fair dalam team match, kecurangan yang ditemukan banyak tidak menyenangkan sama sekali, perlu tindakan dan penangan match making yang lebih adil.","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocK2il81i66osiz0bo1c0N0Aj_Ck490Xi8oJqUGgH9w0hxS_XA=s32-rw-mo","Danendra Nayottama","18 Desember 2025","setelah update season bukannya tambah lancar sinyalnya malah makin ngelag kenapa harus banyak update ujung""nya malah dibikin gak nyaman main mending game lain masih mending gak ngelag enjoy mainnya dari pada ML update terus Ampe gak bisa main di in game mending main game lain aja kayak Roblox lebih santai","",""
"https://play-lh.googleusercontent.com/a/ACg8ocLeAJt6R16A58gmVBrpQVQqx9xSJE-7_yZN2L1tKVGrW1i3xg=s32-rw-mo","Sy4q1r4 Anatasyaww","20 Desember 2025","Bintang 2 soalnya setiap main rank dapet tim dark sistem sama jaringannya leg terus padahal sinyal Wi-Fi bagus dan ga ada gangguan sama seklali, tapi untuk gamenya emang seru di tambah juga bikin darah tinggi buat MOONTON benerin gamenya ya tiap main solo rank dapet tim yang DARK SISTEM BIKIN MMR TURUN SAMA RUSAK DI LIAT BUKAN DI BACA DOANG KOCAK","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocLD4lrGk3fbqeyYhdha215WYch1mZXHZDYmXrL1pR_0dY-FGEs=s32-rw-mo","GILANG WAHYU TRIJATI","4 Desember 2025","sistem matchmaxing buruk, sinyal juga down gak jelas, ditambah dapat player troll, tim musuh lebih unggul di banding tim, matchmaxing sudah buruk sekali, tiap main cuman di kasih 1x menang","2 orang merasa ulasan ini berguna","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocKevLxGIKxt8LJ3sMyuw_xpWO8WngP2gLnNXmaYwy65c-bXrA=s32-rw-mo","muhammad nizal","1 Desember 2025","ini game nya ada yang eror apa gimana saya main dan anehnya lag terus padahal ijo gambar sinyalnya terus pada ngetik kalo lag ini gimana sih saya sudah 4 kali kaya gini di perbaiki dong","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocIg0hgHGQxL50mWMvsnfpooh26n8hDt8Ix5MubrWt-uV86y2g=s32-rw-mo","Alfin Herdiansyah","15 Desember 2025","permainan aneh, saat saya main saya mengalami permainan berhenti bergerak padahal sinyal saya bagus dan pemain lain masih bergerak, hanya saya saja yang tidak bisa dikendalikan. Saya udah mencoba beberapa cara tetapi masih tidak bisa, salah satu penyebab yang ini saya berhenti memainkan permainan ini. dimohon untuk diperbaiki sebelum pemain lain ikut berhenti bermain permainan ini seperti saya, terima kasih.","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKBzt6l1OerrA01laUuqWSy8E8pyUoiqOhJeh9-aApVU6ZjqVs=s32-rw-mo","Zenuri Zen","14 Desember 2025","bagus banget game nya dari bintang 62 sampai 50,udah bagus banget, sampai sekarang belum di kasih menang 1 pun,dan tim nya bagus banget buat di gendong, udah ada tau di rumput ada musuh mm nya masih nge cek mulu. tolong ya moonton😀","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjU9q4uoQh92qvTGuDkAYLHDVGlRny5s7v0hjwvUxOGM1n0yMjBA=s32-rw","Aydin","5 Desember 2025","Sistem matchmaking yang buruk. Saya bermain solo, tetapi saya mendapatkan tim yang bermain party. Itu tidak adil. Saya harap dengan ulasan saya, pihak Mobile Legend dapat menyelesaikan masalah ini.","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocIoyYCVFVeoaSUJn_ReC40QZtoMpPNfLoWZSGNUtSfyWNNPUQ=s32-rw-mo","Nafis Riakiansah","22 Desember 2025","wah game parah,mainya ngelag mulu,di draft ngelag bgt.padahal hp sama ms masih lancar dan oke.di game tiba tiba merah padahal ms stabil,dan jaringannya juga hijau di mlnya.namun tetep lag.di loby juga tiba tiba lag sendiri.gada koneksi internet.padahal jyga ada,ms stabil.tolong lah di perbaiki dulu.jangan fokus ke hero hero baru dulu.fokusin ke server lu noh masih ngelag","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWQj9vInWNvU21-2MbXQMAksOEOygE9YRSkfK2wiQJohFTsxQ9t=s32-rw","Pizel Aja","16 Desember 2025","sungguh game yang luar biasa hebat, saya main rank, solo dari b112 dan berakhir di glory b87. waaah game yang sangat seru dan menyenangkan. saya setiap main solo pasti ada orang yang main dengan cueknya. dan itu sangat menyenangkan dan seru sekali!! saya harap kedepannya game ini lebih menantang lagi🥰☺️","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjWV4kumbH-bCxRqWzvuE1uJ_cQ6y0cCuJnIUj1tJ_F5O_YUmgZ0=s32-rw","Arsyad Ansyah","30 November 2025","Halo developer Montoon saya mau memberikan ulasan pada game ini pertama-tama saya memberikan game ini bintang 1 karena banyak sekali pemain yang bertanding tidak sesuai dengan rank mereka, lalu ada juga seorang pemain yang egois memilih hero yang tidak sesuai dengan lane. segitu aja ulasan saya semoga dibaca.","",""
"https://play-lh.googleusercontent.com/a/ACg8ocKa-xIIkzXEB6thezqzdVQhaEHicgtUdRhshcWPWQ5dGJ1ToQ=s32-rw-mo","Risky Ramadhan","26 Desember 2025","tolong moonton perbaiki game mu ini jangan asik bikin skin Mulu,matchmaking nya ituloh ngeselin bgt,yakali gw yg solo ketemu party ya udah pasti kalah lah, tapi tetep bagus sih ini game cuma minusnya itu aja di matchmaking nya,dan juga kalo naik glory tambahin benefit lain dong kayak pelindung bintang gitu supaya ga gampang turun lagi,semoga ini game rame terus dah sampai kapan pun karna ini game yg nemenin masa kecil gw sampai sekarang","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocIZmzbPb6NPce9C8uBTjCrT2OMraBI8w-8upqODD8gTDh6cFQ=s32-rw-mo","Dian Irawan","14 Desember 2025","Tolong dong dibetulin Kalau nggak saya tidak akan main game ini, pas jalan-jalan internetnya aman-aman pas mau nyerang musuh ngelag nya bukan main pas mau pakai ulti tiba-tiba mati tolong betulin lah percuma game bagus","1 orang merasa ulasan ini berguna",""
"https://play-lh.googleusercontent.com/a/ACg8ocLUzx-w7tehDfZKiOEJ-9HCMFmL9qCJL4t7xiQa7lFvfFFkDg=s32-rw-mo","Al Zidiq","14 Desember 2025","apalah, suka ngestuck di loby kalau mau login, kadang kalau bisa main sekali ngestuck lgi pas abis main apalagi pas draft beuh ngegrame parah gw mau tuker lane frame bnget mau gnti emblem frame padahal hp ku di pkek maen PUBG g se frame itu,tolong di benerin lah gw dah hapus trus download ulang data nya smpe full eh malah ngestuck gini lgi cacat"" ngentod","",""
"https://play-lh.googleusercontent.com/a-/ALV-UjU4ON_2Dn-t91HedSCMyxlz2nU2eIr7XFosv4lSfeBSmf_V0Fw=s32-rw","Robert Pattinson Dewangga","17 Desember 2025","nih gua kasih bintang 5 game nya seru cocok untuk menghilangkan stress menambah teman teman player nya juga ramah tamah tidak ad yg TOXIC kalo kalah retri didoain satu keluarga lagi kurang BAIK APA LAGI TIM NYA udh itu JAGO BGT LAgI TIM nya jadi game ini cocok untuk menghilangkan stress ini juga game santai .👍","","Tampilkan histori ulasan"
"https://play-lh.googleusercontent.com/a/ACg8ocJ_xY4wsyvyfh2Nnjku2oQ7iM1os5dpQ0_KBEpaT7aLgKL7Tw=s32-rw-mo","Wahyu Tri","13 Desember 2025","ml sekarang banyak permasalahan akun kena hack terutama yang udah lama gak login, udah kirim laporan selalu jawabannya laporan kurang, mau jelasin rinci sepesifik tentang akun kita juga gak bisa karena laporan nya ada batasan 200 huruf doang","",""
