text,sentiment
akun di hack orang udah lapor cs tetep gabisa balik akun padahal bukti udah lengkap tanggal akun buat sampe top up pertama tetep gabisa dong kasih solusi moonton,Netral
jgn update trs baik dulu sistem nya mulai sinyal hp yg pke buat tiktok bagus di mobile legend jelek semenjak reset season hari jadi kacau,Positif
aneh dah game udah sinyal bagus terus tiba tiba kena sinyal ntah sinyal dari gamenya sendiri kurang tepat kalau masalah sinyal soal sinyal lumayan lancar pesan buat moonton mohon baik kasi lagi winstreak terus tiba tiba kena sinyal padahal sinyal bagus semenjak habis update gamenya kayak rusak,Positif
game sudah asyik cuma monton cari lawan padan dngan skin milik masa belum dpat skin alias gosong bru monton kasi lawan uda skil legend special min blum dpat yg padan dngan skin ku jdi baik dlu sistem,Positif
mohon baik dong sistem nya match team yg main nya ngawur jd kalah terus apa memang sengaja buat system itu mohon baik terus itu gemar mobile legend kurang,Positif
kalian bayang winstreak x mode classic kasih tim bot minimal bot lawan player mabar bayang classic aja begini bagaimana main di rank pantesan sepi minat ku dengar montoon sebentar waktu usai sedikit yaaa seeddiiikitt,Negatif
bug nya data selesai sekarang main gak imbang aku mohon kasih menang rank bawah contoh epick legend soal tetangga sudah strees gara kasih kalah tolong baik untuk fitur lane udah gak guna hero tetap aneh main gak sesuai role makanya tolong kasih menang advance server maupun original,Netral
mohon baik moonton sistem matchmakingnya kalo habis season tim badak abadi musuh ex glory imo bahkan salah tim yang gak ngerti item musuh banyak magic buat full phsycal defend bahkan ketemu layla jungler tim sedang musuh guna nol otomatis bagai roam kewalahan bantu layla yg terus rusuh sama tim lawan tolong baik sistem matchmakingnya yg adil bukan ky gni,Positif
game bagus tolong ilah tim imbang sesuai ranknya beri bintang game faforit moga sistem beri tim layak main bisa rasa alam main seru sekian terima kasih,Positif
barusa jadi sendiri barusan main nyampe akhir tpi pas beres langsung lag gak jelas sampe match akhir gx padahal saya sudah menang cheter apa gamenya rusak,Negatif
jelek update ganti main ga ganti sekil masa mm ga mau jaga jarak kasih tau malah ngelunjak saran klo yang nge riport honor kor nya rangin banyak biar ga main drak sistem nya klo mau bintang nurutin kata ku titik,Negatif
gamenya gak jelas sumpah jaring gua bagus gak kendala pas main tiba tiba hubung padahal gak masalah jaring gua hero gua gak mau gerak terus skill skill nya gak mau keluar padahal udah spam jelasin yaaaa gua main jadi gak nyaman,Positif
game seru banyak sekali dark sistem nya buat rank turun drastis walaupun banyak dark sistem nya juga bagus ke kikir moonton gacha hehe game bagus bgt sangat rekomendasi nya,Positif
pihak montoon hormat cum mau bilang sistem adil kemarin dapet tim gak bagus musuh bagus banget capek ketemu teman tara musuh baik sistem agar jadi yang sama orang tetapi juga sering temu yang sama saya kemarin temen temen saya juga alami sebut moga pesan sistem tidak seperti lagi terima kasih montoon,Positif
woi moonton kenapa dah sistem update nya aneh sinyal bagus malah gerak sendiri mau skill delay banget lah baik sinyal bagus wifi aman kok delay,Positif
mohon maaf mobile legend kasih bintang karena ngebugg mohon baik bugg ya mobile legend semua tim kena gr gr bugg dan sering jadi tidak gerak padahal wifi bagus bagus aja sekali mohon baik bug bug sebut sekian terimakasih,Negatif
game ter tolol pernah gue main mobile legends karna ap kita mau satu bintang untuk capai titel baru naik rank situ banyak sekali aneh mulai tiba tiba leg lah trus jalan sendiri pasti banyak aneh jadi akan kita main ngk jago di kendali monton sumpah monton game loh paling buruk yg pernah ada,Negatif
game nya bagus kalo main jangan sengajain sistem nya musuh nya kadang jago kadang bot moonton samain lah semua musuh per match nya utama pas mau naik rank musuh nya kasih susah bet yg nya naik bintang legend jadi di epic terus kalo main solo kok ketemu yg main ber sih moonton gmn tuh,Positif
knp makin parah sinyalny update sampai ping lah baik server performa nya susah main kalau sinyal ny jelek gitu bukak apk lancar aja plis baik,Positif
game sampah lah moonton matching mu lah baik solo jumpa solo duo jumpa duo emang dulu gak baik game apa begini update skin map matching di baik,Positif
game lama lama tolol masak iya player solo kasih tim romawi musuh nya ex immortal udah makin berat game nya ngasih tim ga jelas sistemu error gimna tun muntun masak glory tim sama romawi dah uninstall ex immo musuh tim banyak romawi,Negatif
skrg suda malas main game padahal game suka dr dulu skrg semenjak season game nya makin parah sinyal bagus gk gerak bukan merah bukan kuning ijo yakin buat cheater mlbb kenapa pihak game biar buat yg rusak main game,Positif
monton lah obrol suara tidak guna ituu mau main on mic di baik cepat udah hari main ga on mic dibetulin cepat monton makasih,Positif
habis season selalu lag woi masa pas war tiba lag padahal ping gw stabil ms bawah please lah moonton fix bug jaring,Negatif
emang hp kentang ram knp pas selesai fris pick lot terus terkadang mau game play lot padahal pake wifi mbps pun sinyal bagus di baik jangan cuma tebar even skin doang mind,Negatif
sistem matchmaking adil sangat rugi acau alam main player solo rank bahkan classic sekalipun tim selalu adil teman satu tim bisa main layak computer tim musuh benar benar player,Netral
game nya bagus banyak skin gratis udah oke si ada kurang masa jaring hp bagus game ngelag parah merah ujung ujung nya tinggal level gold bug nya banyak banget terkadang pas main keluar tiba tiba suara tiba tiba kaya suara on mic apa darksystem hapus aja masa mau mythic tiba tiba turun samapai epic legend kan gak enak makasih uda ngasih banyak skin gratis moga di baca di baik,Netral
optimal kasihan hp low device sering telat menit stuck loading match lah optimal jadi makin susah sekarang hp low device sering tinggal level jadi mohon pihak moonton optimal saya sering kena langgar upa afk stuck loading match terus belum begini season season lalu ada masalah sama sekali malah lancar banget ga stuck sekarang udah beda banget,Negatif
baik bagai mai solo rak berat sistem tim asal di baik kadang dapat tim main los sterk kali di renk nggak di clasik bayak mai nggak main harus vs jadi vs di pertibang kan kalo di sini kadang mecari hibur bukan nabah beban,Positif
kasih bintang satu karena suka tim dark sistem sinyal bagus tetap ngeleg juga stiap main suka losetreak ngegendong tim memang moonton parah sekali,Positif
saat main terkadang game lag padahal jaring nya bagus ntah karna ulah mu citer jaring gak kali bilang lebih satu kalo ulah mu baik kalo ulah citer ban saya pasang script aja di ban orang citer di lindung gimana kamu ni mas moonton masa citer kamu lindung ni gimana konsep nya jdi di baik cepat,Positif
udah season aja sering nge frame in game kalau draft padahal sinyal nya aman aja fix dong moonton trus kenapa gw kagak lihat efek skin pas maen bug apa,Negatif
game ga bagus suka ngelag nge frame padahal apk ga sudah hapus foto ga sampai apk ku sayang ku hapus min bugnya baik,Netral
aplikasi game buruk penuh bot match making imbang lag tiba tiba sinyal bagus jangan download bagi yang telah download ikan bintang game baik,Netral
update jadi lag panjang match sangat ganggu player lag bukan lain di seluruh server mohon baik,Negatif
game rusak jaring wifi bagus musuh gaada ngecheat sering banget lag lama tanding ful kuning jaring game ga waras,Negatif
permisi plis monton sih main hp jadi ngelag mulu padahal jaring lumayan bagus trus suka suka jalan sendiri arah nya ga kendali balikin ml yg dulu gara sering ngebug rank ku turun terus,Negatif
game nya bagus mau minta banget pihak montoon kirangi dark sistem sering sering beri skin gratis apa sekira fungsi saya sering main game sering kali temu orang egois dan ngetrol di atas,Positif
sungguh game luar biasa hebat main rank solo b akhir glory b waaah game sangat seru senang tiap main solo ada orang main cuek itu sangat senang seru sekali harap depan game lebih tantang,Negatif
makin tahun kualitas game nya ampas mala tambah turun tingkat profesional nya ngeleg trus lama lama game hok kualitas nya ngeleg end main terlalu banyak drak sistem,Netral
bagi role nya gak jelas x match bagi roam terus gak masuk akal sama sekali kalau udah sekali kali kasih kalah terus baru terus gak pernah baik sistem nya kayak gin,Netral
game nya jadi lot kayak gin akun aku udah minggu kembali terus star awal terus memori banyak jaring kuat kenapa kembali terus lah baik lah nama akun nya ikan cupang,Negatif
halo developer montoon mau beri ulas game pertama tama beri game bintang banyak sekali main tanding sesuai rank lalu juga orang main egois pilih hero tidak sesuai lane segitu aja ulas moga baca,Netral
game busuk sering lag padahal sinyal bagus kasih lawan yg ga imbang banding tim sendiri ngasih update yg ga bukan nya makin bagus malah makin busuk,Positif
waktu sison game seru pilih kasih tadi main marksman di buat invalid mage invalid dan kali saya main ad menang cuman kali saya menang di kasih tim ny dark sistem terus jadi saya sekarang game mobile legend seru macam dulu,Negatif
game nya bagus banyak seru even hero skin cerita asal usul hero lag nya ganggu jadi kasih bintang seru jadi lag nya di baik jadi itu beritahu,Netral
ga usah mainin ni game rusak dapet tim kg jelas mulu drafpick ga simbang bisa rank glory atas mas anomali baik maen dulu sama aja banyak anomali,Netral
update buka makin bagus tp malah makin rusak habis season main malah lag gajelas padahal sinyal lancar game aja semua lag gk digerakin hero,Negatif
pihak moonton kecewa layan pelihara game di laku game terlalu banyak bug rugi player contoh bug suatu hero sebab lag seluruh server rugi lain,Negatif
woi muntun niat bikin efek eliminasi ga sih masa hampir semua efek soundnya sama lah muntun benerin lg sound eliminasi buat hero marksman pd didinerrf jg build nyaa skrng banyak hero nyulik bunuh hero yg target lah balikin lg mm gw yg dulu,Netral
gamenya asik bagus tpi sinyal nya yg bikin dara tinggi baik sinyal la montoon lag skli padahal jaring sya bagus pake wifi sma data lag nya ga ngotak pdhl buka youtube lancar sekali,Positif
maaf kali sangat kecewa porsi team match imbang tidak segera baik saya sudah tahan season tunggu match imbang nyata nihil banyak troll bot mana team lawan dapat team bagus team sendiri dapat troller bot sistem ban langgar silah ketat player tidak main enak troll,Positif
game nya emang bagus seru tolong buat game tingkatin untuk sinyal internet nya masa leg dikit aj udh gak main kan aneh kalah sama game belah,Netral
devloper gak jelas ngasih tim gak tara buat apa update terus ngeluarin skin terus gak baik bagi tim masak tim gua solo semua tun trio kan aneh,Positif
ni game gak pantes mainin jadi jangan sekal download emang gak cocok buang buang waktu gak logis mending hapus aj ni apk tanding nya ga imbang emang gak cocok mainin ni game hindar bahkan kasih bintang aja gak cocok mendownload no recommended,Positif
main selalu kalah moonton ngasih musuh gak ngotak muluh dengan saya beri bintang satu game mobile legend padahal dulu game favorit saya tapi semua ubah hal jadi,Netral
bagus si selalu kasih tim gak tara terus kalo main solo selalu ketemu duo trio gak jelas main kalo saranin player solo tu di temuin sama player solo semua si biar bagus gitu,Positif
update season bukan tambah lancar sinyal malah makin ngelag harus banyak update ujung nya malah bikin gak nyaman main mending game masih mending gak ngelag enjoy main pada ml update terus ampe gak main in game mending main game aja kayak roblox lebih santai,Negatif
kalau main ml pernah temu bahagia sama sekali dapat cuman rasa trauma emosi lebih niat main game hilang rasa lelah tres yang dapat justru malah balik rasa lelah tambah tres pun tambah demikian untuk bagi dua tim sangat adil beda sangat jauh tim tidak main tim musuh semua jago bukan cuman saya yg rasa,Netral
sistem matchmaking buruk main solo dapat tim main party tidak adil harap ulas saya pihak mobile legend selesai masalah,Negatif
halo kak baik servernya akhir akhir sinyal ms naik bahkan sampai ms lebih di optimal kak soal kemaren baik baik maen kayak server dulu kok down tolong cepat segera di baik kak mau push imortal trimakasih bintang kalo benar servernya,Positif
kalo niat bikin game mending usah bikin saya kali mau main rank match making selalu ngeleg kulu padahal sinyal bagus di mach bisa masuk anehh memang,Positif
moonton baik bagi layan nya soal mau login akun guna handphone baru ribet banget sekarang jadi bisa ganti akun handphone baru soal stuck bagi isi form pulih akun saat ingin kait akun akun lai tiktok facebook whatsapp malah anggap akun hubung platform padahal sudah kait akun platform tolong developer baik sistem login akun,Positif
wkwkwk montoon lawak br season eh malah g karuan ping jaring belim masuk room ping bagus g kendala tp waktu masuk room sdh mulai tak kendali mulai main tetep ping buruk tp aneh malah kena kurang kredit score afk apa sdh mulai rusak game nya montoon silah jawab y,Negatif
game asli seru kalau main sama teman kalau main sendiri solo kadang kadang teamnya gak bener pihak montoon baik untuk macthnya perhati masak solo nabrak sama duo juga sinyal kadang kadang lag sebab padahal buat aplikasi lain lancar juga rangin dark sistem sangat susah kan,Netral
gak tau mau bilang apa mobil legend sekarang ada masalah pas tanding malah jaring gk setabil sebab lag panjang bukan sinyal nya aplikasi nya yg masalah segera baik biar gk pindah gme belah,Negatif
game kadang tiba tiba down pas main deteksi afk tiba tiba pas log in ulang malah ngefrezee tetep gak tiba tiba ngelag pas war jadi team kalah war dan sering ketemu bucin troll cewek nya bantuin cowok terus bikin team gak bisa ngapa ngapain karna gak yang bantu,Negatif
game gak jelas macmaking gak betul niat bikin gama lu kasih tim yg asli epik kalau musuh yg imo glory aneh betul ni game rusak emang cocok ni gem bintang mecmaking nya rusah gak betul kali kasih tim musuh tu yg tara lah anj,Negatif
game gak jelas banyak dark sistem terus kalo solo dapet tim bot lawan pro koneksi jaring sangat buruk padahal pingnya hijau,Negatif
game terlalu sulit bagi mula banyak anak banting hp main game game nya berat tidak cocok hp kentang jadi saya ubah bintang ke,Netral
game nya sangat senang juga gampang main kan mula game pokok game yg paling enak montoon baik kali player player baru aku aku baru main aja dapat skin pokok game sangat enak,Positif
game paan si war tiba ngelag gabisa gerak terus waktu mati lancar biasa ga ngelag padahal jaring bagus wifi penuh maksud lo apa njeng rank gue jadi turun,Negatif
matchmakingnya sangat imbang tim musuh sangat jago tim sendiri sangat bodoh berfikir jernih alias otak hilang lebih baik main hok lebih asik developer tidak kikir,Positif
game paling rusak dunia gx enak main mending ml yg pertama pada yg sekarang team gx imbang gx jelas main kayak bocil semua game gx guna banyak dart sistem semua itu sering lag bnyak yg guna ceat,Negatif
game rusak ngelag an bnyk bug nya kadang recal sendiri kadang jalan sendiri jaring liat bagus makin ganti season sama update rasa makin susah bgt berat kadang semua ga di pencet sampe hp ngeluarin suara kek mesin cukur padahal device support buat game gimana,Negatif
hai moonton game keren banget kasih bintang megertikanyaaa soal jaring kalian aja yang burik aku pernah kayak gitu malah aku darksistem situ aku ajar jadi mohon di megertikanyaaa sekian terima kasih,Positif
keluh tahun lalu ga baca sama developer respon lambat mobile legend sekarang gamplaynya toxic developer bisa atas senjang skill ranked beberapa player toxic ras tindak developer banyak player feed main asal asal rank tinggi balik rank rendah banyak player penguna cheat san scrip juga saya main game sudah tahun developer peduli keluh kesan penguna game,Netral
baik montoon ganti engine nya itu lebih baru tiap ganti season sering jadi lag banyak bug yang gigunakan player untuk cari menang mode rank lambat laut player sadar banyak kurang game tidak buat player betah top up,Negatif
lebih baik pensiun main game sampah karena sekarang moonton peduli kita moonton pikir bagaimana ubah gamenya bukan playernya tiap macts clasic rank brawl baru mulai main sekali kalah kek mana mau bagus ni game kalau tim dark sistem rank nge stuck legend akun hilang udah dihubungin pakai akun google malah akun baru keluar,Netral
sangat kecewa bukan satu kali kali ngalamin kaya tiba tiba lag terus hubung ulang itu lama padahal jaring ok aja pake aplikasi lain lancar,Negatif
awal dlm game jaring lancar pas tiba tanding tiba ngelag sendiri padahal wifi bagus di baik sistem jaring nya montoon jaring kayak babi montoon asu ksh tim gak jelas signal slalu naik turun kalo war musuh game buruk signal rusak taikkk,Negatif
kembali sistem yg dulu sistem baru jelas bisa pilih role sesuai ingin milih role mid sama roam tp dpt roam trs uda pindah pilih mid exp dptnya exp trs mw main mid muntun pdhl match mid lebih banyak drpd roam exp bintang game jelek mw pensi aja da gitu jaring suka ngeleg kalo sistem kaya gin yakin banyak player akan pensi pindah hok mampus main mobile legends,Negatif
minta min benerin bug sinyal ganggu banget main hampir semua match masalah ga rank klasik di brawl ngeleg parah banget padahal niat banget main seru ni game bug sinyal kaya ga direspon sama sekali padahal setia ama ni game tolongg min yahh perbaikin bugnya ganti season baru nanti,Negatif
kenapaa ini sinyal nya udah game sinyal merah terussss gabisa gerak apa apaa gimana terus pas ga gerak malah ingat kena sanksi dong perbaikii awal mau senang malah buat kesel,Positif
keren musuh gampang diratain bahkan bisa lebih kil hero bagus enak buat pushrank tinggal set kilo skil satu tinju tinju ulti gampang bgt buat dapetin kil walaupun kadang kesel sama musuh main turet gapapa soal juga bukan pro download sekarang,Positif
gameplay bagus lag nya bikin mood hilang baik sayang kalau game bagus jadi rusak gara gara performa grafik oke framerate ngedrop terus dev cek optimisasinya,Positif
min kalau temu musuh tuh imbang padan tim lagi sinyal ku bagus tiba lag gak jalan padahal jaring nya lancar di imbang in min gitu rusak mod main sayonara,Negatif
tolong beri tim padan sama musuh lawan full player tim gua sendri bot gimna mau ngimbangi nya tolong lama lama game bakal sepi udah nggk kompetitif ini game gua udah mcth tak situ situ aja epic tim gua bot semua,Negatif
bintang kreatifitas seru beri game kepada player habis hanya suka publik beri developer kadang dapat tim paham cara main build equipment emblem tidak sesuai hero dipick tidak sesuai hero satu lane lawan ada juga dapat lawan publik kompak sangat mahir hal kuasa mini map car main equipment harus beli,Positif
moonton yg bener lah leg makin leg loh aku dri player old udh parah sih leg nya war suka patah loading lama masuk game aku baru gerak detik lebih bikin aku ga hyper nyiksa bgt gw player jungler gimana moonton jgn skin doang udh bosan gw udh bnyk skin bagus tpi percuma ga nikmat main game mobile legend nya,Positif
pas udah update sinyal bagus ngeleg di baik bag apalagi pas nge war sinyal bagus tiba tiba ngeleg udah aku pusing kenapa aku selalu main tim drak system lawan jago jago di baik,Positif
aku gk tau aneh gamenya jaring ku posisi malam gk hujan make aku aja aku coba maen hok lancar pas maen kadang ping bagus kadang jelek moonton hanya main,Netral
server mobile legends sekarang bener bener masalah dalam match ping full merah terus terus bukan cuma tim gua ke semua player masuk tim lawan emang ada masalah server game jadi lag parah skill delay gera patah patah kondisi jelas ngerusak jalan tanding bikin hasil match jadi adil faktor server gua minta pihak mobile legends tanggung jawab balikin rank gua hilang masalah server ini murni salah sistem,Negatif
jujur aja segi gameplay udah bilang baik cuman kalau pihak moonton baik paling krusial sistem matchmaking adil bakal jauh lebih bagus pada iming buat komitmen cipta lingkung main adil hitung aja berapa sering kata darksistem muncul emang sistem matchmaking mobile legends sendiri bilang jelek mythic atas aja main tim musuh imbang yang lebih hebat tidak gw bet lu ga bakal react kok,Positif
lah minta banget ganti akun via google kenapa malah minta kode verifikasi akun moonton it s oky lah kalo akun monton nya aktif lantas bagai mana sepet sudah punya akses akun montoon lah notice yt banyak akun kena bug ini minta banget harap cepat fix ganti akun via google vk fb tt jangan alih kan via monton karana kami tidak terima kode nya,Negatif
makin hari gak nambah bagus malah rusakkk gak fair sama sekali jaring server jelek banyak dark system sangat adill pilih tim mohon baik banyak player hapus game,Netral
montonn ko makin kesini makin makin sii ngeleg parah loh skrng hampir semua gitu tauu ngeleg draft pick sama pas ingame nyaa baik plis aku ken main nda bisa kali afk,Netral
game nya udah oke komposisi tim dan tim musuh tara trus sistem report fungsi baik banyak main main jelek telah report tidak alami apa apa,Positif
game apa lah lama lama buat emosi masa baru turun season jaring ngeleg mulu pas tes jaring bagus ms dlam game malah ngelek parah lah baik monton kecewa player kalian buat,Netral
terkadang monton kasi lawan tidak imbang coba ajar apk belah walaupun baru apk nya dia sesuai pilih lawan team bukan dar main semua main senang bukan main team salah coba ajar apk hok ada beda jauh antara monton,Netral
sering masalah jaring bikin satu tim semua ngeleg afk gaada lindung bintang itu parah patah gajelas padahal gaada apa apa dapet tim ga imbang game anj emng,Netral
tiap maen ketemu tim bot semua apa yg salah akun dulu ga ginih semnjak uninstal trus dwnload lg ko jdi ginih mau rank mau clasik isi bot semua yg bnener lah kalau ngatur game makin sih kecewa trus sering leg,Negatif
moonton gj pas main momen tiba ngelag trus mati anjir trus pas main musuh yg ga ngotak semua ga sesuai jir ini terus jadi gw udh bosen liat nya bintang ga pernah nambah kaya paksa turun ke legend pliss lah musuh yg sesuai skill player,Negatif
main sinyal nya merah mulu padahal jaring nya bagus bagus aja kalo buka game online benerin recomend didownload kenapa ganti season ada update selalu ngeleg tolong dong diperbaikin akan kasih kalo main suka ngeleg padahal ping hijau kalo masalah jaring udah atas kasi,Positif
game sampah masa season baru dapet tim bot tim musuh tanding legend nga masuk akal lansung out nih game otw game komplek udah game belah lebih real ketemu player vs player,Netral
alam main sangat buruk selalu pasang tim tidak tahu cara main counter mengcounter rank aaya turun drastris moonton baik sistem pasang tim solo pasang tim bisa tau counter item hero draft pik,Netral
monton klo mau upbdet banget sistem nya baik sering ngestak lnding scrin kaga cmn naik padahl paki data hp udah bagus chipset nya yah jadi sering kalah terus ggr ssitm lu,Positif
woi montot hero benendeta pasif nya ngbug anying baik lah hero favorit gw malah banyak bug nya selesai update bulan mana ulti lelet keburu kena cc hero musuh dah pasif macet macet baik lah anying,Netral
game sampah uinstall aja gak adil player solo banyak main suka troll bot sama sekali bikin asik game malah makin pusing main nya ibaratanya vs bukan tim lebih sortir matching nya cape player solo selalu dapet tim bapuk kalau player memang sengaja troll mending ban sekali biar gak banyak bocah sampah,Positif
di fix bug alamat e mail daftar akun moonton sangat menganggu login sangat panik ira akun telah hilang lama lama ngeselin update banyak sekali bug,Negatif
gimana moonton game kok lag hubung server mulu awal main berapa menit ngelag parah aku sempet ngira yang cheat nyata semua main tim sama musuh bilang lag nah terus pas tanding selesai gak lgi lag hubung jaring padahal musik pakai go tube gak lag sama sekali tak kira jaring klok emang jaring musik mati tak cobak liat youtube tiktok aman lancar malah pas masuk ml server nya gak bener ganggu baik moonton,Negatif
gamenya bagus seru tolong jaring benerin masak enak war tiba nge freze makin kesini bener hd cobaklah liat itu tata kelola layer kayak gimana harus bisa jadi pr buat moonton depa update liat kualitas jaring game mobanya tera speed jaring tapi fakta gak di aktifin ama sekali,Netral
gak kasih lawan tu yg imbang gitu bukan yg udah pernah glory kasih kita lawan nya terus kalau hero yg pilih yg sesuai dilane aja kapan mau naik pangkat kalau kasih musuh yg berat terus yg ga tara yg lebih kuat,Netral
hai moonton aku komplain masalah ku bug draft pick bug sangat ganggu padahal dulu mobile legend sangat ringan device aku lama lama malah tambah gajelas pas draft pick ngelag parah banget ga cuma aku temen ku aja yg device nya bagus juga ngalamin lag draft pick sangat menganggu waktu mau ganti item spell emblem nya bahkan sekarang aku jadi takut buat ganti ganti skin lag banget sumpah draftpick,Negatif
benar beberapa kendala jengkel ada teman feed dgn sengaja dirank tetap bikin bintang jatuh trus padahal yg masalah bisa ban hari minggu tidak player itu kemudian masalah jaring server pernah main tiba tiba jaring merah semua player dimatch memang ngelag semua padahal jaring bagus yg yg bikin kesel main lebih menit dan itu yg carry pas afk menit bintang tdk naik,Negatif
kalo game nya sih udah bagus tolong lah kalo ngasih tim padan ama lawan lah gua udah mau minggu legend bintang nya situ situ mulu nih udh usaha sisih kan waktu biar gak tinggal org kerja udah main game an eh bukan naik malah turun aku kasih masuk nih nih kerja kadang mau main game biar rank nya gak tinggal tipa seson di tinggl bentar udh apk gimana liat game sebelaj klo main gak apk min,Positif
pas mau masuk battlefield paling lama sendiri padahal jaring bagus grafik paling rendah hp masih buat main zzz sama hsr pasti game nya masuk paling lama sendiri alas sih jaring stabil padahal mah oke oke aja kalo bug di fix tiap update makin parah,Positif
benerin sistem match nya ga adil bgt cape player lama maen nya mau jago apa klo kasi tim feeder kalah ayo dengerin react player yg ngeluh bukan krna ga jago emg dasar nya sistem match nya ga adil lah dengerin keluh player luar sana game rame gara gara player yg main klo begini trs game ml gaakan laku,Netral
edan sekali game saking edan game bikin otak hampir ledak gara gara game satu sampai stress main pokok game bagus balik yg main player nya ramah ramah sampai banting hp lantai kata kata player nya maaf kalo keti saya ini terlalu fakta,Positif
ga si ngasih tim yang wajar aja kocak tim diri sendiri kaya binatang tim musuh tara pro player mpl stres gila lama lama main game rekomendasi jgn dowload klo mau selamat gila,Netral
kau buat game ngotak laa main random publik ga sesuai sama musuh tim kau kasi spek hewan gabisa kau filter mana bisa main sama dongo ppk mikirin skin cepat mikirin player gada samsek makin aneh ni game,Netral
perlu garis bawah perihal sinyal dibenerin la ton monton banyak komplen game soal sinyal tiba tiba ngelag padahal pink bagus masa ngewar mau savag tiba tiba ngelag eek lah,Negatif
moonton lama lama ngelunjak udahmah suka lag susah duit skin gratis nya sedikit kalo turun season anjir jauh banget turun apalagi di epic waduh buta map semua tim kadang bagus kadang jelek,Negatif
yg main ml hapus aja masa epic bintang gk bsa naik legend naik turun buat kalau mau nyari duit jangan moonton kasih tim yg g bsa main musuhny yg jago apa maksud sangat kecewa player rasa di main sistem moonton bukan cuma saya tapi banyak orang seperti saya kalau mau rating game lu bagus baik dulu sistem jangan buat orang jadi tambah stress hahahah dasar game sampah,Positif
wahhh game sangat buat hari ku berat jadi makin berat matchmaking yg sesuai di temu teman satu tim sangat bo dalam main sangat lelah main game namun game milik efek samping buat player nya jadi candu narkotika sangat mohon baik matchmaking nya temu teman satu tim rank sesuai ntah main solo duo trio atau main squad,Positif
jaring maskin kesini makin ga bener aja moonton padahal wifi bagus jaring data baru beli paket nasih aja ngelek lah bnerin jangan banyak event atuh lama uninstal nih,Positif
agk jlk lawan gak kasih yg tara tim sering kasih dark sistem gak adil bgt banyak yg cheat sinyal kadang gj pahahal tpi maju sendiri di baik y monton,Positif
haduh sangat rugi ganggu sekali main baru ganti season baru main rank lag lag ga jelas sinyal merah padahal jaring lancar baik lah seperti karena sangat buat nyaman main,Negatif
apa monton gua main solo dapet duo tim sama musuh emang duo pas gua main solo biar apa coba biar lihat adil gua saranin solo dapet solo semua jangan yang duo trio udah segitu aja pesan terimakasih,Netral
ml sekarang ngelag banget main merah terus bahkan ga gerak sama sekali awal main kadang gerak pas musuh ga gerak sama sekali awal nya aku kira musuh nya nge cheat taoi nyata emang banyak banget lagi ngelag ga tau karna apa ngelag banget bikin tambah stres,Negatif
sistem gajelas sampah sesuai role apa kalau player tidak main sesuai role kalau fitur belum jelas matang jangan rilis publik server moonton sial sosoan ngikutin fitur hok player main komposisi imbang,Netral
makin kesini kok ml jaring nya makin aneh pdhl pake wifi wifi oke oke aja pake main ml nge lag parah aku coba pake kartu biasa tetep aja jelek gimana harap di baik mengangu sekali bukan teman saya pun sama alami yang sama,Netral
maaf aku kasih bintang satu moo ton turunin kredit skor aku cuma afk menit itu aku lagi dalam gamenya akhir tanding aku bilang afk rang kredit skor pulih kredit skor cuma kali jadi nya di kredit skor mohon ditamba rang main kredit skor,Negatif
jujur entah ahir ahir mobile legends sering lag gak jelas padahal sinyal ku hijau kadang sinyal nya merah padahal aku pake wifi loh pas reset season wah musuh maupun tim ku ngelag semua gak di gerakin dah ahirnya tim ku yg afk juga musuh sama aku gatau masalah server bug bagai jadi baik masalah,Negatif
moonton baik apa bug gimana saat fase drafpick hero stelah team maupun lawan selesai pilih hero masing jadi lag yg sangat menganggu kita bisa anti item atau spel dllsbgainya padahal nya aman ajah,Negatif
game nya bagus kok pas update sora kok ngeleg banget berapa gitu ya moonton benerin tadi pas main ngeleg banget sampai keluar game nya ya moonton benerin terimakasih,Netral
masalah montooon terkadang pas lag kan fitur baru bang bang card sama mau claim kartu nya lag terus pas udah lancar tiba tiba udah katak klaim aku gak tau aku klaim apa itu bug ingin masalah cepat selesai kan,Negatif
bagus tim nya gak adil banyak ngetroll ping nya padahal make wifi lancar lancar aja tiba tiba ping nya jadi terus jadi jalan sendiri kalo ping udah atas,Positif
woy developer klo mau buat event gk update bnerin dlu server lu tlol ada event gk update patch terbru ada aja kendala kyk sinyal sering naik turun sering relog sndri akhir sinyal internet udah bagus pas ingame war malah langsung lag sekali dengerin player lu montod,Netral
sistem game sangat aneh saat tanding dapat tim huni asli badak mengapa misal rank kenapa dengan rank mengapa dengan baik sistem ya beri bintang lima bisa baca,Positif
alam main game adalah season kemarin kemarin kemarin soal masalah gatau tiba tiba gabisa gua gerakin padahal sinyal gua lancar parah aman saja banget nih yak tu player player gua dapatin selalu aneh aneh semua season hingga season sekarang hanya masalah player gua selalu aneh kini lagi masalah baru dapat sistem tiba tiba gerak sendiri padahal sinyal gua hijau digit loh,Negatif
kenapa malah bug baru pas loding tanding jadi lag loding lama banget menit baru masuk tanding alhasil jadi kalah terus kira ngetroll abis update sama aja lama loading tanding mohon cepat baik,Negatif
untuk montoon henti top up makin kesini gamenya makin gak ngotak sistem jaring gak ngotak pas masuk war malah lag lebih kalo sudah di late game sering kena comeback tetap main udah habis banyak temen main tetep kecewa jengkel sama gamenya moga sukses lebih baik sekali aku dah henti top up,Negatif
